timestamp,user_text,predicted_label,confidence,user_correct_label,source,needs_review
2025-12-25T07:23:20.471643,help pc very slow,SSD Upgrade,0.4630,,ml,False
2025-12-25T07:23:20.475068,windows not starting problem,SSD Upgrade,0.4695,,ml,False
2025-12-25T07:23:20.476555,laptop graphics card not detect,GPU Cooler Upgrade,0.4054,,ml,False
2025-12-25T07:23:20.480555,pc pc stuck on logo,Monitor or GPU Check,0.4548,,ml,False
2025-12-25T07:23:20.486715,fix ssd performance,GPU Upgrade,0.4389,,ml,False
2025-12-25T07:23:20.492562,usb connection issue issue,USB Hub,0.4868,,ml,False
2025-12-25T07:23:20.495045,blue screen of death,Monitor or GPU Check,0.4528,,ml,False
2025-12-25T07:23:20.499477,graphics card not detect please,GPU Cooler Upgrade,0.4116,,ml,False
2025-12-25T07:23:20.502910,the pc problem unknown,PSU Upgrade,0.2050,,ml,False
2025-12-25T07:23:20.506337,pc problem unknown issue,PSU Upgrade,0.3734,,ml,False
2025-12-25T07:23:20.508413,phone not detected problem,Webcam Upgrade,0.3849,,ml,False
2025-12-25T07:23:20.512892,help pc stuck loading,GPU Upgrade,0.2933,,ml,False
2025-12-25T07:23:20.515689,computer gpu too weak,GPU Upgrade,0.3805,,ml,False
2025-12-25T07:23:20.524980,the pc problem unknown,PSU Upgrade,0.2050,,ml,False
2025-12-25T07:23:20.527776,my stop code error,Webcam Upgrade,0.2730,,ml,False
2025-12-25T07:23:20.534615,PC power flicker plus Computer stuck booting,PSU Upgrade,0.3929,,ml,False
2025-12-25T07:23:20.536684,PC power flicker plus Computer stuck booting,PSU Upgrade,0.3929,,ml,False
2025-12-25T07:23:20.538663,Laptop charging light blink plus Boot failure,PSU Upgrade,0.2191,,ml,False
2025-12-25T07:23:20.540667,PC can't connect WiFi also USB not detected,WiFi Adapter Upgrade,0.4733,,ml,False
2025-12-25T07:23:20.543944,help pc stuck bios,BIOS Battery Replacement,0.4012,,ml,False
2025-12-25T07:23:20.546133,help computer problem,Case Fan Upgrade,0.1141,,ml,False
2025-12-25T07:23:20.548580,computer graphics card not detect,GPU Cooler Upgrade,0.3934,,ml,False
2025-12-25T07:23:20.551027,my pc blue screen,Monitor or GPU Check,0.3783,,ml,False
2025-12-25T07:23:20.553537,CPU hot always and PC very slow,RAM Upgrade,0.4481,,ml,False
2025-12-25T07:23:20.555783,GPU too weak,GPU Cooler Upgrade,0.4288,,ml,False
2025-12-25T07:23:20.558811,computer pc stuck startup repair,SSD Upgrade,0.3874,,ml,False
2025-12-25T07:23:20.560581,Memory upgrade needed,SSD Upgrade,0.4115,,ml,False
2025-12-25T07:23:20.562367,the laptop error screen,Monitor or GPU Check,0.1836,,ml,False
2025-12-25T07:23:20.564090,Power button not working plus Boot failure,PSU Upgrade,0.2348,,ml,False
2025-12-25T07:23:20.568147,computer windows error screen,SSD Upgrade,0.2878,,ml,False
2025-12-25T07:23:20.572178,pc very unresponsive problem,Case Fan Upgrade,0.4027,,ml,False
2025-12-25T07:23:20.577812,PC no display VGA also Graphics card not detect,Monitor or GPU Check,0.4602,,ml,False
2025-12-25T07:23:20.582348,pc not working problem,PSU Upgrade,0.4097,,ml,False
2025-12-25T07:23:20.586950,windows error screen,SSD Upgrade,0.2556,,ml,False
2025-12-25T07:23:20.591731,fix cpu overheat warning,CPU Upgrade,0.4635,,ml,False
2025-12-25T07:23:20.594478,my monitor not detected,Monitor or GPU Check,0.3261,,ml,False
2025-12-25T07:23:20.596850,the windows not starting,SSD Upgrade,0.4677,,ml,False
2025-12-25T07:23:20.603454,cpu overheating,CPU Cooler Upgrade,0.4553,,ml,False
2025-12-25T07:23:20.609682,pc very unresponsive issue,Case Fan Upgrade,0.2372,,ml,False
2025-12-25T07:23:20.617674,monitor not detected issue,Monitor or GPU Check,0.4884,,ml,False
2025-12-25T07:23:20.622133,the pc very slow,SSD Upgrade,0.4306,,ml,False
2025-12-25T07:23:20.624111,"CPU thermal issue, System sluggish, Need more memory",RAM Upgrade,0.3825,,ml,False
2025-12-25T07:23:20.627231,help gpu overheat warning,GPU Upgrade,0.4686,,ml,False
2025-12-25T07:23:20.629279,the pc stuck bios,BIOS Battery Replacement,0.3003,,ml,False
2025-12-25T07:23:20.637492,help usb connection issue,USB Hub,0.4940,,ml,False
2025-12-25T07:23:20.639392,computer pc very slow,RAM Upgrade,0.4400,,ml,False
2025-12-25T07:23:20.651639,laptop charging light blink problem,PSU Upgrade,0.2843,,ml,False
2025-12-25T07:23:20.654980,"SSD performance, PC stuck startup repair",CPU Upgrade,0.2234,,ml,False
2025-12-25T07:23:20.662886,laptop pc issue,CPU Upgrade,0.4014,,ml,False
2025-12-25T07:23:20.664717,CPU temperature high also System slow,CPU Cooler Upgrade,0.4096,,ml,False
2025-12-25T07:23:20.667859,pc pc lag always,RAM Upgrade,0.4132,,ml,False
2025-12-25T07:23:20.671495,pc pc issue,CPU Upgrade,0.4648,,ml,False
2025-12-25T07:23:20.673985,system sluggish,CPU Upgrade,0.3282,,ml,False
2025-12-25T07:23:20.675357,laptop gpu overheating during games,GPU Cooler Upgrade,0.4077,,ml,False
2025-12-25T07:23:20.679620,"Power button not working, Windows not starting, No display",Monitor or GPU Check,0.4728,,ml,False
2025-12-25T07:23:20.683207,computer gpu shutdown due to heat,GPU Upgrade,0.2418,,ml,False
2025-12-25T07:23:20.686094,fix laptop error screen,WiFi Adapter Upgrade,0.2282,,ml,False
2025-12-25T07:23:20.689540,help computer problem,Case Fan Upgrade,0.1141,,ml,False
2025-12-25T07:23:20.695489,"GPU fan not working, System slow overall",GPU Cooler Upgrade,0.4992,,ml,False
2025-12-25T07:23:20.698255,gpu shutdown due to heat problem,GPU Upgrade,0.2832,,ml,False
2025-12-25T07:23:20.701156,the gpu overheating during games,GPU Upgrade,0.4078,,ml,False
2025-12-25T07:23:20.708648,pc pc very unresponsive,RAM Upgrade,0.2375,,ml,False
2025-12-25T07:23:20.712508,Laptop charging light blink and PC stuck loading,PSU Upgrade,0.2933,,ml,False
2025-12-25T07:23:20.714248,pc issue problem,PSU Upgrade,0.3734,,ml,False
2025-12-25T07:23:20.717154,ssd performance please,GPU Upgrade,0.4389,,ml,False
2025-12-25T07:23:20.721419,PC start only sometimes and Computer stuck booting,PSU Upgrade,0.4709,,ml,False
2025-12-25T07:23:20.726717,CPU overheat warning,CPU Upgrade,0.4635,,ml,False
2025-12-25T07:23:20.730124,laptop error screen issue,WiFi Adapter Upgrade,0.2016,,ml,False
2025-12-25T07:23:20.734490,pc graphics not good enough,CPU Upgrade,0.3508,,ml,False
2025-12-25T07:23:20.737802,help computer stuck booting,Monitor or GPU Check,0.4236,,ml,False
2025-12-25T07:23:20.740165,SSD performance Computer stuck booting,Monitor or GPU Check,0.3052,,ml,False
2025-12-25T07:23:20.742406,computer stop code error,WiFi Adapter Upgrade,0.3498,,ml,False
2025-12-25T07:23:20.746450,phone not recognized problem,Webcam Upgrade,0.3175,,ml,False
2025-12-25T07:23:20.748319,pc not working problem,PSU Upgrade,0.4097,,ml,False
2025-12-25T07:23:20.756136,gpu too weak problem,GPU Upgrade,0.4399,,ml,False
2025-12-25T07:23:20.759334,laptop power button not working,PSU Upgrade,0.3653,,ml,False
2025-12-25T07:23:20.761869,phone not connecting please,USB Hub,0.3257,,ml,False
2025-12-25T07:23:20.763630,the system slow,RAM Upgrade,0.4624,,ml,False
2025-12-25T07:23:20.765129,computer pc malfunction,RAM Upgrade,0.2964,,ml,False
2025-12-25T07:23:20.766610,cpu shutdown due to heat,PSU Upgrade,0.2869,,ml,False
2025-12-25T07:23:20.770302,gpu cooling problem,GPU Upgrade,0.3726,,ml,False
2025-12-25T07:23:20.775958,stop code error problem,WiFi Adapter Upgrade,0.3549,,ml,False
2025-12-25T07:23:20.778565,the phone not showing,Webcam Upgrade,0.4375,,ml,False
2025-12-25T07:23:20.780464,computer graphics not good enough,GPU Upgrade,0.4573,,ml,False
2025-12-25T07:23:20.782146,computer cpu overheating,CPU Cooler Upgrade,0.4246,,ml,False
2025-12-25T07:23:20.784903,laptop ssd performance,CPU Upgrade,0.2950,,ml,False
2025-12-25T07:23:20.788619,help computer problem,Case Fan Upgrade,0.1141,,ml,False
2025-12-25T07:23:20.790530,PC very unresponsive,Case Fan Upgrade,0.2484,,ml,False
2025-12-25T07:23:20.795812,usb cable issue please,USB Hub,0.4695,,ml,False
2025-12-25T07:23:20.798473,the system slow,RAM Upgrade,0.4624,,ml,False
2025-12-25T07:23:20.803537,pc not working please,WiFi Adapter Upgrade,0.4410,,ml,False
2025-12-25T07:23:20.806894,gpu overheat warning,GPU Upgrade,0.4686,,ml,False
2025-12-25T07:23:20.808365,the cpu overheat warning,CPU Cooler Upgrade,0.4527,,ml,False
2025-12-25T07:23:20.810803,my pc problem unknown,Webcam Upgrade,0.2144,,ml,False
2025-12-25T07:23:20.813089,System sluggish,CPU Upgrade,0.3282,,ml,False
2025-12-25T07:23:20.818277,computer problem please,Case Fan Upgrade,0.1141,,ml,False
2025-12-25T07:23:20.820400,computer port not working,WiFi Adapter Upgrade,0.3356,,ml,False
2025-12-25T07:23:20.821652,ssd performance issue,GPU Upgrade,0.3160,,ml,False
2025-12-25T07:23:20.825469,pc very slow problem,SSD Upgrade,0.4266,,ml,False
2025-12-25T07:23:20.827910,computer pc very unresponsive,RAM Upgrade,0.2833,,ml,False
2025-12-25T07:23:20.831077,help laptop error screen,WiFi Adapter Upgrade,0.2282,,ml,False
2025-12-25T07:23:20.833996,gpu overheat warning,GPU Upgrade,0.4686,,ml,False
2025-12-25T07:23:20.838232,cpu overheat warning,CPU Upgrade,0.4635,,ml,False
2025-12-25T07:23:20.841106,laptop pc beep sound,Audio Issue,0.3203,,ml,False
2025-12-25T07:23:20.842485,computer pc restart again and again,PSU Upgrade,0.3264,,ml,False
2025-12-25T07:23:20.843782,pc very unresponsive issue,Case Fan Upgrade,0.2372,,ml,False
2025-12-25T07:23:20.847719,computer phone not detected,Webcam Upgrade,0.2156,,ml,False
2025-12-25T07:23:20.850612,pc issue please,PSU Upgrade,0.4039,,ml,False
2025-12-25T07:23:20.855258,cpu overheating please,CPU Cooler Upgrade,0.4553,,ml,False
2025-12-25T07:23:20.862825,fix phone not connecting,USB Hub,0.3257,,ml,False
2025-12-25T07:23:20.865858,WiFi disconnect always and USB port damaged,WiFi Adapter Upgrade,0.4804,,ml,False
2025-12-25T07:23:20.867964,fix cpu overheating,CPU Cooler Upgrade,0.4553,,ml,False
2025-12-25T07:23:20.870924,the phone not connecting,USB Hub,0.2510,,ml,False
2025-12-25T07:23:20.875454,graphics card not detect please,GPU Cooler Upgrade,0.4116,,ml,False
2025-12-25T07:23:20.876799,my laptop charging light blink,PSU Upgrade,0.2077,,ml,False
2025-12-25T07:23:20.880697,laptop blue screen of death,Monitor or GPU Check,0.2552,,ml,False
2025-12-25T07:23:20.888320,laptop pc beep sound,Audio Issue,0.3203,,ml,False
2025-12-25T07:23:20.890178,usb connection issue issue,USB Hub,0.4868,,ml,False
2025-12-25T07:23:20.894655,Monitor not detected also GPU too weak,GPU Cooler Upgrade,0.2534,,ml,False
2025-12-25T07:23:20.899502,pc pc issue,CPU Upgrade,0.4648,,ml,False
2025-12-25T07:23:20.904527,graphics card not detect problem,GPU Cooler Upgrade,0.3895,,ml,False
2025-12-25T07:23:20.907154,Power button not working also PC stuck BIOS,PSU Upgrade,0.3156,,ml,False
2025-12-25T07:23:20.909429,laptop error screen,WiFi Adapter Upgrade,0.2282,,ml,False
2025-12-25T07:23:20.912367,help windows error screen,SSD Upgrade,0.2556,,ml,False
2025-12-25T07:23:20.913911,No display also Graphics card upgrade needed,GPU Upgrade,0.4269,,ml,False
2025-12-25T07:23:20.916150,"PC dead after power cut, Windows not starting, No display",PSU Upgrade,0.3942,,ml,False
2025-12-25T07:23:20.918666,windows error screen,SSD Upgrade,0.2556,,ml,False
2025-12-25T07:23:20.921055,pc pc very slow,RAM Upgrade,0.4519,,ml,False
2025-12-25T07:23:20.923039,computer pc issue,CPU Upgrade,0.2325,,ml,False
2025-12-25T07:23:20.924718,the phone not showing,Webcam Upgrade,0.4375,,ml,False
2025-12-25T07:23:20.930923,pc lag always,RAM Upgrade,0.3677,,ml,False
2025-12-25T07:23:20.934505,Windows crash suddenly also PC stuck loading,SSD Upgrade,0.4917,,ml,False
2025-12-25T07:23:20.948996,computer pc beep sound,Audio Issue,0.3818,,ml,False
2025-12-25T07:23:20.951714,pc system slow overall,RAM Upgrade,0.4735,,ml,False
2025-12-25T07:23:20.959128,PC blue screen PC stuck BIOS,Monitor or GPU Check,0.4448,,ml,False
2025-12-25T07:23:20.963226,laptop pc very unresponsive,RAM Upgrade,0.2283,,ml,False
2025-12-25T07:23:20.964965,pc issue please,PSU Upgrade,0.4039,,ml,False
2025-12-25T07:23:20.968559,laptop blue screen of death,Monitor or GPU Check,0.2552,,ml,False
2025-12-25T07:23:20.970900,computer problem issue,PSU Upgrade,0.1154,,ml,False
2025-12-25T07:23:20.972259,"Windows crash suddenly, PC stuck loading",SSD Upgrade,0.4917,,ml,False
2025-12-25T07:23:20.973800,CPU thermal issue also System slow,CPU Cooler Upgrade,0.4431,,ml,False
2025-12-25T07:23:20.981993,phone not recognized issue,PSU Upgrade,0.3484,,ml,False
2025-12-25T07:23:20.988252,fix pc very unresponsive,Case Fan Upgrade,0.2484,,ml,False
2025-12-25T07:23:20.989715,pc pc blue screen,CPU Upgrade,0.3723,,ml,False
2025-12-25T07:23:20.991399,Laptop charging light blink plus Boot failure,PSU Upgrade,0.2191,,ml,False
2025-12-25T07:23:20.995645,fix pc very unresponsive,Case Fan Upgrade,0.2484,,ml,False
2025-12-25T07:23:20.997129,phone not detected problem,Webcam Upgrade,0.3849,,ml,False
2025-12-25T07:23:21.010180,pc problem unknown issue,PSU Upgrade,0.3734,,ml,False
2025-12-25T07:23:21.011682,laptop pc blue screen,CPU Upgrade,0.3176,,ml,False
2025-12-25T07:23:21.013220,phone not recognized problem,Webcam Upgrade,0.3175,,ml,False
2025-12-25T07:23:21.015508,help pc problem unknown,CPU Upgrade,0.2101,,ml,False
2025-12-25T07:23:21.016770,phone not recognized problem,Webcam Upgrade,0.3175,,ml,False
2025-12-25T07:23:21.018016,my pc problem unknown,Webcam Upgrade,0.2144,,ml,False
2025-12-25T07:23:21.019408,pc pc dead after rain,PSU Upgrade,0.4871,,ml,False
2025-12-25T07:23:21.025914,pc stuck loading issue,Monitor or GPU Check,0.2358,,ml,False
2025-12-25T07:23:21.027595,laptop system slow overall,RAM Upgrade,0.4889,,ml,False
2025-12-25T07:23:21.029203,computer phone not detected,Webcam Upgrade,0.2156,,ml,False
2025-12-25T07:23:21.030668,the phone not recognized,CPU Cooler Upgrade,0.1936,,ml,False
2025-12-25T07:23:21.032901,WiFi very slow PC and USB port damaged,RAM Upgrade,0.3964,,ml,False
2025-12-25T07:23:21.035062,laptop pc problem unknown,CPU Upgrade,0.3038,,ml,False
2025-12-25T07:23:21.036318,Power button not working,PSU Upgrade,0.2939,,ml,False
2025-12-25T07:23:21.038521,fix ssd performance,GPU Upgrade,0.4389,,ml,False
2025-12-25T07:23:21.041387,computer phone not connecting,USB Hub,0.2552,,ml,False
2025-12-25T07:23:21.043438,my pc beep sound,Audio Issue,0.3625,,ml,False
2025-12-25T07:23:21.046528,GPU cooling problem and PC very slow,RAM Upgrade,0.4231,,ml,False
2025-12-25T07:23:21.048556,the monitor not detected,Monitor or GPU Check,0.4429,,ml,False
2025-12-25T07:23:21.052519,computer pc dead after rain,PSU Upgrade,0.3689,,ml,False
2025-12-25T07:23:21.053807,laptop something wrong pc,CPU Upgrade,0.4725,,ml,False
2025-12-25T07:23:21.055044,the blue screen of death,Monitor or GPU Check,0.3827,,ml,False
2025-12-25T07:23:21.060012,pc cpu shutdown due to heat,CPU Upgrade,0.3868,,ml,False
2025-12-25T07:23:21.063987,pc pc issue,CPU Upgrade,0.4648,,ml,False
2025-12-25T07:23:21.065186,pc stuck loading,GPU Upgrade,0.2933,,ml,False
2025-12-25T07:23:21.072906,pc very unresponsive,Case Fan Upgrade,0.2484,,ml,False
2025-12-25T07:23:21.078191,the gpu too weak,GPU Cooler Upgrade,0.3784,,ml,False
2025-12-25T07:23:21.080727,GPU overheat warning,GPU Upgrade,0.4686,,ml,False
2025-12-25T07:23:21.082057,"GPU cooling problem, PC very slow",Case Fan Upgrade,0.4451,,ml,False
2025-12-25T07:23:21.085772,computer stuck booting issue,Monitor or GPU Check,0.3788,,ml,False
2025-12-25T07:23:21.087100,fix gpu shutdown due to heat,GPU Upgrade,0.2750,,ml,False
2025-12-25T07:23:21.089247,pc malfunction issue,PSU Upgrade,0.4039,,ml,False
2025-12-25T07:23:21.091617,GPU cooling problem,GPU Upgrade,0.3726,,ml,False
2025-12-25T07:23:21.092962,boot failure,SSD Upgrade,0.2388,,ml,False
2025-12-25T07:23:21.096900,pc pc stuck bios,CPU Upgrade,0.2350,,ml,False
2025-12-25T07:23:21.099428,phone not connecting,USB Hub,0.3257,,ml,False
2025-12-25T07:23:21.102555,help windows error screen,SSD Upgrade,0.2556,,ml,False
2025-12-25T07:23:21.107634,system sluggish issue,CPU Upgrade,0.3557,,ml,False
2025-12-25T07:23:21.109287,my phone connection problem,WiFi Adapter Upgrade,0.3730,,ml,False
2025-12-25T07:23:21.110762,the system slow overall,RAM Upgrade,0.4624,,ml,False
2025-12-25T07:23:21.112121,my windows error screen,SSD Upgrade,0.2253,,ml,False
2025-12-25T07:23:21.113485,GPU thermal issue plus PC very slow,GPU Cooler Upgrade,0.3411,,ml,False
2025-12-25T07:23:21.115658,Boot failure,SSD Upgrade,0.2388,,ml,False
2025-12-25T07:23:21.117055,laptop computer problem,Laptop Battery Replacement,0.1354,,ml,False
2025-12-25T07:23:21.124357,laptop pc not working,PSU Upgrade,0.4359,,ml,False
2025-12-25T07:23:21.126328,my gpu too weak,GPU Upgrade,0.3675,,ml,False
2025-12-25T07:23:21.130775,help cpu overheat warning,CPU Upgrade,0.4635,,ml,False
2025-12-25T07:23:21.132030,pc malfunction issue,PSU Upgrade,0.4039,,ml,False
2025-12-25T07:23:21.134109,help computer stuck booting,Monitor or GPU Check,0.4236,,ml,False
2025-12-25T07:23:21.140684,help gpu overheating during games,GPU Upgrade,0.4509,,ml,False
2025-12-25T07:23:21.142087,the computer problem,CPU Cooler Upgrade,0.1198,,ml,False
2025-12-25T07:23:21.143531,the usb cable issue,USB Hub,0.4632,,ml,False
2025-12-25T07:23:21.145809,ssd performance issue,GPU Upgrade,0.3160,,ml,False
2025-12-25T07:23:21.149170,PC issue,PSU Upgrade,0.4039,,ml,False
2025-12-25T07:23:21.151625,my cpu overheat warning,CPU Upgrade,0.4461,,ml,False
2025-12-25T07:23:21.154207,"SSD not fast enough, Windows not starting",SSD Upgrade,0.3260,,ml,False
2025-12-25T07:23:21.155691,PC start noise then off and Computer stuck booting and No display,Monitor or GPU Check,0.4761,,ml,False
2025-12-25T07:23:21.158099,CPU shutdown due to heat plus PC lag always,PSU Upgrade,0.2823,,ml,False
2025-12-25T07:23:21.161553,laptop pc not working,PSU Upgrade,0.4359,,ml,False
2025-12-25T07:23:21.164549,PC restart again and again also PC stuck startup repair,SSD Upgrade,0.3476,,ml,False
2025-12-25T07:23:21.166816,my pc not working,PSU Upgrade,0.3485,,ml,False
2025-12-25T07:23:21.171115,pc phone not showing,Webcam Upgrade,0.3545,,ml,False
2025-12-25T07:23:21.172594,pc stuck startup repair please,SSD Upgrade,0.3635,,ml,False
2025-12-25T07:23:21.174944,pc very slow please,SSD Upgrade,0.4630,,ml,False
2025-12-25T07:23:21.176333,system sluggish issue,CPU Upgrade,0.3557,,ml,False
2025-12-25T07:23:21.182723,my usb connection issue,USB Hub,0.4982,,ml,False
2025-12-25T07:23:21.190484,my gpu too weak,GPU Upgrade,0.3675,,ml,False
2025-12-25T07:23:21.193119,windows error screen please,SSD Upgrade,0.2556,,ml,False
2025-12-25T07:23:21.194708,laptop phone not connecting,USB Hub,0.2190,,ml,False
2025-12-25T07:23:21.196120,phone not recognized please,Webcam Upgrade,0.2693,,ml,False
2025-12-25T07:23:21.198974,blue screen of death problem,Monitor or GPU Check,0.3297,,ml,False
2025-12-25T07:23:21.201629,laptop pc dead after rain,PSU Upgrade,0.4904,,ml,False
2025-12-25T07:23:21.203158,PC start only sometimes plus PC stuck loading,PSU Upgrade,0.4940,,ml,False
2025-12-25T07:23:21.206990,the pc issue,PSU Upgrade,0.3646,,ml,False
2025-12-25T07:23:21.208558,Laptop error screen also PC stuck BIOS,Monitor or GPU Check,0.3062,,ml,False
2025-12-25T07:23:21.211959,laptop bsod error,WiFi Adapter Upgrade,0.4111,,ml,False
2025-12-25T07:23:21.214187,cpu overheating problem,CPU Cooler Upgrade,0.4541,,ml,False
2025-12-25T07:23:21.215709,computer port not working,WiFi Adapter Upgrade,0.3356,,ml,False
2025-12-25T07:23:21.222280,ssd performance please,GPU Upgrade,0.4389,,ml,False
2025-12-25T07:23:21.223902,Memory upgrade needed,SSD Upgrade,0.4115,,ml,False
2025-12-25T07:23:21.225586,the ssd not fast enough,CPU Upgrade,0.4213,,ml,False
2025-12-25T07:23:21.227527,pc problem unknown please,CPU Upgrade,0.2101,,ml,False
2025-12-25T07:23:21.229297,help pc stuck startup repair,SSD Upgrade,0.3635,,ml,False
2025-12-25T07:23:21.234836,Windows error screen and PC stuck startup repair,SSD Upgrade,0.3453,,ml,False
2025-12-25T07:23:21.242016,pc phone not detected,CPU Cooler Upgrade,0.2025,,ml,False
2025-12-25T07:23:21.244060,power button not working problem,PSU Upgrade,0.2911,,ml,False
2025-12-25T07:23:21.250745,gpu overheat warning please,GPU Upgrade,0.4686,,ml,False
2025-12-25T07:23:21.252934,system slow issue,RAM Upgrade,0.4724,,ml,False
2025-12-25T07:23:21.254185,my pc restart again and again,PSU Upgrade,0.3775,,ml,False
2025-12-25T07:23:21.256235,PC beep sound plus System slow overall,RAM Upgrade,0.3847,,ml,False
2025-12-25T07:23:21.262762,laptop phone not connecting,USB Hub,0.2190,,ml,False
2025-12-25T07:23:21.264234,fix graphics card not detect,GPU Cooler Upgrade,0.4116,,ml,False
2025-12-25T07:23:21.265471,my windows crash suddenly,SSD Upgrade,0.4849,,ml,False
2025-12-25T07:23:21.266651,my pc very unresponsive,Case Fan Upgrade,0.1900,,ml,False
2025-12-25T07:23:21.268868,the phone connection problem,WiFi Adapter Upgrade,0.4702,,ml,False
2025-12-25T07:23:21.272114,laptop gpu shutdown due to heat,PSU Upgrade,0.2363,,ml,False
2025-12-25T07:23:21.278179,pc not working please,WiFi Adapter Upgrade,0.4410,,ml,False
2025-12-25T07:23:21.280013,computer computer stuck booting,Monitor or GPU Check,0.2636,,ml,False
2025-12-25T07:23:21.283395,laptop charging light blink please,PSU Upgrade,0.2900,,ml,False
2025-12-25T07:23:21.285508,the graphics not good enough,GPU Upgrade,0.4161,,ml,False
2025-12-25T07:23:21.288393,computer computer stuck booting,Monitor or GPU Check,0.2636,,ml,False
2025-12-25T07:23:21.293620,Boot failure,SSD Upgrade,0.2388,,ml,False
2025-12-25T07:23:21.295043,PC issue,PSU Upgrade,0.4039,,ml,False
2025-12-25T07:23:21.297233,my gpu overheating during games,GPU Upgrade,0.4350,,ml,False
2025-12-25T07:23:21.302105,computer monitor not detected,Monitor or GPU Check,0.4661,,ml,False
2025-12-25T07:23:21.305245,computer problem issue,PSU Upgrade,0.1154,,ml,False
2025-12-25T07:23:21.309741,Laptop charging light blink and Computer stuck booting,RAM Upgrade,0.2944,,ml,False
2025-12-25T07:23:21.311438,Graphics card thermal throttle also PC very slow,GPU Cooler Upgrade,0.4872,,ml,False
2025-12-25T07:23:21.314926,laptop gpu overheating during games,GPU Cooler Upgrade,0.4077,,ml,False
2025-12-25T07:23:21.316385,fix pc not working,WiFi Adapter Upgrade,0.4410,,ml,False
2025-12-25T07:23:21.318891,computer system sluggish,Case Fan Upgrade,0.2364,,ml,False
2025-12-25T07:23:21.320214,system sluggish issue,CPU Upgrade,0.3557,,ml,False
2025-12-25T07:23:21.322586,laptop pc restart again and again,PSU Upgrade,0.4687,,ml,False
2025-12-25T07:23:21.324567,phone not recognized problem,Webcam Upgrade,0.3175,,ml,False
2025-12-25T07:23:21.327821,computer pc stuck bios,BIOS Battery Replacement,0.3244,,ml,False
2025-12-25T07:23:21.330077,ssd performance,GPU Upgrade,0.4389,,ml,False
2025-12-25T07:23:21.334703,PC beep sound System slow overall,RAM Upgrade,0.3847,,ml,False
2025-12-25T07:23:21.343274,my pc not working,PSU Upgrade,0.3485,,ml,False
2025-12-25T07:23:21.349686,laptop pc lag always,RAM Upgrade,0.4014,,ml,False
2025-12-25T07:23:21.351235,PC dead after rain plus PC stuck BIOS,PSU Upgrade,0.3378,,ml,False
2025-12-25T07:23:21.353834,help cpu overheating,CPU Cooler Upgrade,0.4553,,ml,False
2025-12-25T07:23:21.360228,Processor thermal throttle System sluggish PC beep sound,CPU Upgrade,0.4723,,ml,False
2025-12-25T07:23:21.362324,graphics not good enough problem,GPU Upgrade,0.4958,,ml,False
2025-12-25T07:23:21.367173,my graphics card not detect,GPU Cooler Upgrade,0.3894,,ml,False
2025-12-25T07:23:21.369168,computer problem problem,Case Fan Upgrade,0.1500,,ml,False
2025-12-25T07:23:21.371028,computer monitor not detected,Monitor or GPU Check,0.4661,,ml,False
2025-12-25T07:23:21.374439,Power button not working,PSU Upgrade,0.2939,,ml,False
2025-12-25T07:23:21.376840,help computer problem,Case Fan Upgrade,0.1141,,ml,False
2025-12-25T07:23:21.378601,the system slow,RAM Upgrade,0.4624,,ml,False
2025-12-25T07:23:21.381290,phone not recognized issue,PSU Upgrade,0.3484,,ml,False
2025-12-25T07:23:21.386305,my boot failure,Webcam Upgrade,0.1811,,ml,False
2025-12-25T07:23:21.387926,Graphics card not detect,GPU Cooler Upgrade,0.4116,,ml,False
2025-12-25T07:23:21.389312,my usb connection issue,USB Hub,0.4982,,ml,False
2025-12-25T07:23:21.390568,computer phone not detected,Webcam Upgrade,0.2156,,ml,False
2025-12-25T07:23:21.391899,WiFi very slow PC and USB device not recognized,RAM Upgrade,0.3893,,ml,False
2025-12-25T07:23:21.393197,pc pc not working,PSU Upgrade,0.4545,,ml,False
2025-12-25T07:23:21.397110,stop code error problem,WiFi Adapter Upgrade,0.3549,,ml,False
2025-12-25T07:23:21.398424,Laptop charging light blink also PC stuck loading,PSU Upgrade,0.2489,,ml,False
2025-12-25T07:23:21.400689,my pc lag always,RAM Upgrade,0.3341,,ml,False
2025-12-25T07:23:21.405771,the gpu too weak,GPU Cooler Upgrade,0.3784,,ml,False
2025-12-25T07:23:21.408287,help computer problem,Case Fan Upgrade,0.1141,,ml,False
2025-12-25T07:23:21.409726,computer gpu cooling problem,GPU Upgrade,0.3563,,ml,False
2025-12-25T07:23:21.412780,my laptop error screen,Webcam Upgrade,0.2697,,ml,False
2025-12-25T07:23:21.419150,the monitor not detected,Monitor or GPU Check,0.4429,,ml,False
2025-12-25T07:23:21.423632,Storage too slow and PC not boot,RAM Upgrade,0.3324,,ml,False
2025-12-25T07:23:21.425322,my usb port not working,USB Hub,0.4993,,ml,False
2025-12-25T07:23:21.427285,my windows crash suddenly,SSD Upgrade,0.4849,,ml,False
2025-12-25T07:26:45.905903,ram full please,RAM Upgrade,0.4498,,ml,False
2025-12-25T07:26:45.921134,graphics card upgrade needed problem,No Display / No Signal,0.3718,,ml,False
2025-12-25T07:26:45.976099,computer memory error message,RAM Upgrade,0.3458,,ml,False
2025-12-25T07:26:45.988591,help memory insufficient,RAM Upgrade,0.4313,,ml,False
2025-12-25T07:26:46.020911,gpu bottleneck issue,GPU Overheat,0.2640,,ml,False
